name,count,animal,year,location
TIMBIT,6,0,"2017",Toronto
TOBI,6,0,"2017",Toronto
TORI,6,0,"2017",Toronto
TOULOUSE,6,0,"2017",Toronto
TRINITY,6,0,"2017",Toronto
TUBBY,6,0,"2017",Toronto
TULIP,6,0,"2017",Toronto
VINCENT,6,0,"2017",Toronto
VIRGIL,6,0,"2017",Toronto
WILL,6,0,"2017",Toronto
WINTER,6,0,"2017",Toronto
ADAM,5,0,"2017",Toronto
ARYA,5,0,"2017",Toronto
ASPEN,5,0,"2017",Toronto
AVERY,5,0,"2017",Toronto
BABE,5,0,"2017",Toronto
BAGHEERA,5,0,"2017",Toronto
BEANS,5,0,"2017",Toronto
BECKY,5,0,"2017",Toronto
BERNIE,5,0,"2017",Toronto
BILBO,5,0,"2017",Toronto
BILL,5,0,"2017",Toronto
BINGO,5,0,"2017",Toronto
BLAKE,5,0,"2017",Toronto
BLAZE,5,0,"2017",Toronto
BONES,5,0,"2017",Toronto
BREE,5,0,"2017",Toronto
BROWNIE,5,0,"2017",Toronto
BUBBLE,5,0,"2017",Toronto
BUTTER,5,0,"2017",Toronto
CAIRO,5,0,"2017",Toronto
CALLI,5,0,"2017",Toronto
CAMERON,5,0,"2017",Toronto
CARA,5,0,"2017",Toronto
CHARLES,5,0,"2017",Toronto
CHARLEY,5,0,"2017",Toronto
CHECKERS,5,0,"2017",Toronto
CHEEKY,5,0,"2017",Toronto
CHI CHI,5,0,"2017",Toronto
CHINA,5,0,"2017",Toronto
CHUBBS,5,0,"2017",Toronto
CLARENCE,5,0,"2017",Toronto
CLOUD,5,0,"2017",Toronto
CLOUDY,5,0,"2017",Toronto
CLOVER,5,0,"2017",Toronto
COAL,5,0,"2017",Toronto
COCO CHANEL,5,0,"2017",Toronto
CUTIE,5,0,"2017",Toronto
DENNY,5,0,"2017",Toronto
DINO,5,0,"2017",Toronto
DIVA,5,0,"2017",Toronto
DUDLEY,5,0,"2017",Toronto
DUFFY,5,0,"2017",Toronto
ELLIOT,5,0,"2017",Toronto
ERNEST,5,0,"2017",Toronto
FANCY,5,0,"2017",Toronto
FATTY,5,0,"2017",Toronto
FEATHER,5,0,"2017",Toronto
FELICIA,5,0,"2017",Toronto
FELICITY,5,0,"2017",Toronto
FERGUS,5,0,"2017",Toronto
FIGARO,5,0,"2017",Toronto
FLORA,5,0,"2017",Toronto
FRANCIS,5,0,"2017",Toronto
FRECKLES,5,0,"2017",Toronto
FREYA,5,0,"2017",Toronto
FRIDAY,5,0,"2017",Toronto
FURBALL,5,0,"2017",Toronto
FUZZY,5,0,"2017",Toronto
GIDGET,5,0,"2017",Toronto
GINNY,5,0,"2017",Toronto
GORDIE,5,0,"2017",Toronto
GRAY,5,0,"2017",Toronto
GRETA,5,0,"2017",Toronto
GRETEL,5,0,"2017",Toronto
HALO,5,0,"2017",Toronto
HENRIETTA,5,0,"2017",Toronto
HERO,5,0,"2017",Toronto
HOBBS,5,0,"2017",Toronto
HOWARD,5,0,"2017",Toronto
INKY,5,0,"2017",Toronto
JACOB,5,0,"2017",Toronto
JAG,5,0,"2017",Toronto
JAMIE,5,0,"2017",Toronto
JANE,5,0,"2017",Toronto
JINGLES,5,0,"2017",Toronto
JONES,5,0,"2017",Toronto
JULES,5,0,"2017",Toronto
JULIA,5,0,"2017",Toronto
JUNE,5,0,"2017",Toronto
JUPITER,5,0,"2017",Toronto
KEIKO,5,0,"2017",Toronto
KELLY,5,0,"2017",Toronto
KIKO,5,0,"2017",Toronto
KILLER,5,0,"2017",Toronto
KIRA,5,0,"2017",Toronto
KONA,5,0,"2017",Toronto
KUZIA,5,0,"2017",Toronto
LANCELOT,5,0,"2017",Toronto
LATTE,5,0,"2017",Toronto
LENNY,5,0,"2017",Toronto
LEON,5,0,"2017",Toronto
LESTER,5,0,"2017",Toronto
LIGHTENING,5,0,"2017",Toronto
LILI,5,0,"2017",Toronto
LLOYD,5,0,"2017",Toronto
MAESTRO,5,0,"2017",Toronto
MAGNOLIA,5,0,"2017",Toronto
MALCOLM,5,0,"2017",Toronto
MARCUS,5,0,"2017",Toronto
MARGO,5,0,"2017",Toronto
MARIA,5,0,"2017",Toronto
MARIE,5,0,"2017",Toronto
MARY,5,0,"2017",Toronto
MATTHEW,5,0,"2017",Toronto
MAUI,5,0,"2017",Toronto
MAXI,5,0,"2017",Toronto
MAY,5,0,"2017",Toronto
MEL,5,0,"2017",Toronto
MINA,5,0,"2017",Toronto
MISO,5,0,"2017",Toronto
MISTER,5,0,"2017",Toronto
MITCH,5,0,"2017",Toronto
MITZIE,5,0,"2017",Toronto
MOLSON,5,0,"2017",Toronto
MONTE,5,0,"2017",Toronto
MURRAY,5,0,"2017",Toronto
MYSTIC,5,0,"2017",Toronto
NATASHA,5,0,"2017",Toronto
NERO,5,0,"2017",Toronto
NEWTON,5,0,"2017",Toronto
NIKITA,5,0,"2017",Toronto
OMAR,5,0,"2017",Toronto
ORANGE,5,0,"2017",Toronto
OWEN,5,0,"2017",Toronto
PABLO,5,0,"2017",Toronto
PAISLEY,5,0,"2017",Toronto
PAWS,5,0,"2017",Toronto
PEEWEE,5,0,"2017",Toronto
PEPPERMINT,5,0,"2017",Toronto
PEPPI,5,0,"2017",Toronto
PETE,5,0,"2017",Toronto
PHANTOM,5,0,"2017",Toronto
PHILIP,5,0,"2017",Toronto
PINTO,5,0,"2017",Toronto
POE,5,0,"2017",Toronto
PUCK,5,0,"2017",Toronto
RAIN,5,0,"2017",Toronto
RAMBO,5,0,"2017",Toronto
RAY,5,0,"2017",Toronto
ROBIN,5,0,"2017",Toronto
ROGER,5,0,"2017",Toronto
ROONEY,5,0,"2017",Toronto
ROSCOE,5,0,"2017",Toronto
ROXANNE,5,0,"2017",Toronto
SAFFRON,5,0,"2017",Toronto
SERENA,5,0,"2017",Toronto
SEVEN,5,0,"2017",Toronto
SHADE,5,0,"2017",Toronto
SHADY,5,0,"2017",Toronto
SHEEBA,5,0,"2017",Toronto
SHELBY,5,0,"2017",Toronto
SHILOH,5,0,"2017",Toronto
SIENNA,5,0,"2017",Toronto
SKIPPER,5,0,"2017",Toronto
SNOWIE,5,0,"2017",Toronto
SODA,5,0,"2017",Toronto
SONNY,5,0,"2017",Toronto
SPAZ,5,0,"2017",Toronto
STERLING,5,0,"2017",Toronto
STUART,5,0,"2017",Toronto
SULLY,5,0,"2017",Toronto
TALIA,5,0,"2017",Toronto
THOR,5,0,"2017",Toronto
TIPPER,5,0,"2017",Toronto
TONKA,5,0,"2017",Toronto
TREVOR,5,0,"2017",Toronto
TRIX,5,0,"2017",Toronto
TUFFY,5,0,"2017",Toronto
TUNA,5,0,"2017",Toronto
TURBO,5,0,"2017",Toronto
TWIGGY,5,0,"2017",Toronto
TWILIGHT,5,0,"2017",Toronto
TYLER,5,0,"2017",Toronto
VERONICA,5,0,"2017",Toronto
VICTOR,5,0,"2017",Toronto
WHISKY,5,0,"2017",Toronto
WHITEY,5,0,"2017",Toronto
WOLFIE,5,0,"2017",Toronto
ZENA,5,0,"2017",Toronto
ADA,4,0,"2017",Toronto
AJ,4,0,"2017",Toronto
ALI,4,0,"2017",Toronto
ALLIE,4,0,"2017",Toronto
ANASTASIA,4,0,"2017",Toronto
ANGELINA,4,0,"2017",Toronto
ANGIE,4,0,"2017",Toronto
ANYA,4,0,"2017",Toronto
ARES,4,0,"2017",Toronto
ARNOLD,4,0,"2017",Toronto
ASHTON,4,0,"2017",Toronto
AURORA,4,0,"2017",Toronto
BADGER,4,0,"2017",Toronto
BALOO,4,0,"2017",Toronto
BAM BAM,4,0,"2017",Toronto
BAMBI,4,0,"2017",Toronto
BARBIE,4,0,"2017",Toronto
BARLEY,4,0,"2017",Toronto
BARNABY,4,0,"2017",Toronto
BARSIK,4,0,"2017",Toronto
BENSON,4,0,"2017",Toronto
BERNARD,4,0,"2017",Toronto
BIBI,4,0,"2017",Toronto
BLONDIE,4,0,"2017",Toronto
BOBBIE,4,0,"2017",Toronto
BODHI,4,0,"2017",Toronto
BRADY,4,0,"2017",Toronto
BRENDA,4,0,"2017",Toronto
BRIE,4,0,"2017",Toronto
BROCK,4,0,"2017",Toronto
BRODY,4,0,"2017",Toronto
BRONTE,4,0,"2017",Toronto
BUGSY,4,0,"2017",Toronto
CALLEY,4,0,"2017",Toronto
CAPTAIN,4,0,"2017",Toronto
CARL,4,0,"2017",Toronto
CARLOS,4,0,"2017",Toronto
CASHMERE,4,0,"2017",Toronto
0HY,4,0,"2017",Toronto
CECIL,4,0,"2017",Toronto
CELESTE,4,0,"2017",Toronto
CHAPLIN,4,0,"2017",Toronto
CHEWIE,4,0,"2017",Toronto
CHINO,4,0,"2017",Toronto
CHRIS,4,0,"2017",Toronto
CHUBBY,4,0,"2017",Toronto
CLARK,4,0,"2017",Toronto
CLIVE,4,0,"2017",Toronto
CONNIE,4,0,"2017",Toronto
CONNOR,4,0,"2017",Toronto
COPPER,4,0,"2017",Toronto
CORDELIA,4,0,"2017",Toronto
CORNELIUS,4,0,"2017",Toronto
COSETTE,4,0,"2017",Toronto
CUBBY,4,0,"2017",Toronto
CUJO,4,0,"2017",Toronto
CURLY,4,0,"2017",Toronto
DAMIEN,4,0,"2017",Toronto
DARLA,4,0,"2017",Toronto
DARWIN,4,0,"2017",Toronto
DASHER,4,0,"2017",Toronto
DAVEY,4,0,"2017",Toronto
DAWN,4,0,"2017",Toronto
DENNIS,4,0,"2017",Toronto
DIABLO,4,0,"2017",Toronto
DIANA,4,0,"2017",Toronto
DINAH,4,0,"2017",Toronto
DIXON,4,0,"2017",Toronto
DJ,4,0,"2017",Toronto
DOMENIC,4,0,"2017",Toronto
DOOLEY,4,0,"2017",Toronto
DOOLIE,4,0,"2017",Toronto
DOTTIE,4,0,"2017",Toronto
DUNCAN,4,0,"2017",Toronto
ELIZABETH,4,0,"2017",Toronto
ELPHABA,4,0,"2017",Toronto
EMMETT,4,0,"2017",Toronto
FELLA,4,0,"2017",Toronto
FINCH,4,0,"2017",Toronto
FLASH,4,0,"2017",Toronto
FLORENCE,4,0,"2017",Toronto
FLOYD,4,0,"2017",Toronto
FRASER,4,0,"2017",Toronto
FRIDA,4,0,"2017",Toronto
FRISKIE,4,0,"2017",Toronto
GEORGINA,4,0,"2017",Toronto
GIDEON,4,0,"2017",Toronto
GROVER,4,0,"2017",Toronto
GWEN,4,0,"2017",Toronto
HALEY,4,0,"2017",Toronto
HARRIET,4,0,"2017",Toronto
HELEN,4,0,"2017",Toronto
HERCULES,4,0,"2017",Toronto
HOUSTON,4,0,"2017",Toronto
ISABELLA,4,0,"2017",Toronto
JASON,4,0,"2017",Toronto
JELLYBEAN,4,0,"2017",Toronto
JENNA,4,0,"2017",Toronto
JETTA,4,0,"2017",Toronto
JEWELS,4,0,"2017",Toronto
JILL,4,0,"2017",Toronto
JIM,4,0,"2017",Toronto
JOSEPH,4,0,"2017",Toronto
JUDE,4,0,"2017",Toronto
JULIE,4,0,"2017",Toronto
JULIETTE,4,0,"2017",Toronto
JULIUS,4,0,"2017",Toronto
K.C.,4,0,"2017",Toronto
KARMA,4,0,"2017",Toronto
KATRINA,4,0,"2017",Toronto
KAYLA,4,0,"2017",Toronto
KIA,4,0,"2017",Toronto
KIMCHI,4,0,"2017",Toronto
KINGSLEY,4,0,"2017",Toronto
KOBE,4,0,"2017",Toronto
KRYSTAL,4,0,"2017",Toronto
KYLE,4,0,"2017",Toronto
LACY,4,0,"2017",Toronto
LEXIE,4,0,"2017",Toronto
LEXY,4,0,"2017",Toronto
LILAC,4,0,"2017",Toronto
LILLI,4,0,"2017",Toronto
LINCOLN,4,0,"2017",Toronto
LITTLE,4,0,"2017",Toronto
LITTLE BEAR,4,0,"2017",Toronto
LITTLE BUDDY,4,0,"2017",Toronto
MABLE,4,0,"2017",Toronto
MAGOO,4,0,"2017",Toronto
MAISY,4,0,"2017",Toronto
MAJOR,4,0,"2017",Toronto
MANNY,4,0,"2017",Toronto
MARLOW,4,0,"2017",Toronto
MARNIE,4,0,"2017",Toronto
MARS,4,0,"2017",Toronto
MARSHMALLOW,4,0,"2017",Toronto
MARTHA,4,0,"2017",Toronto
MARTIN,4,0,"2017",Toronto
MASHA,4,0,"2017",Toronto
MAUDE,4,0,"2017",Toronto
MAURICE,4,0,"2017",Toronto
MAXIMUS,4,0,"2017",Toronto
MAXWELL,4,0,"2017",Toronto
MEADOW,4,0,"2017",Toronto
MEEKO,4,0,"2017",Toronto
MEGGIE,4,0,"2017",Toronto
MELBA,4,0,"2017",Toronto
MELISSA,4,0,"2017",Toronto
MELVIN,4,0,"2017",Toronto
MERCY,4,0,"2017",Toronto
MICAH,4,0,"2017",Toronto
MICKIE,4,0,"2017",Toronto
MIDGE,4,0,"2017",Toronto
MILKSHAKE,4,0,"2017",Toronto
MING,4,0,"2017",Toronto
MINNOW,4,0,"2017",Toronto
MINOUCHE,4,0,"2017",Toronto
MISS MEW,4,0,"2017",Toronto
MITSY,4,0,"2017",Toronto
MO,4,0,"2017",Toronto
MOO,4,0,"2017",Toronto
MOO MOO,4,0,"2017",Toronto
MOOKIE,4,0,"2017",Toronto
MORTY,4,0,"2017",Toronto
MUI MUI,4,0,"2017",Toronto
MUNRO,4,0,"2017",Toronto
MUSHI,4,0,"2017",Toronto
MYLO,4,0,"2017",Toronto
NANCY,4,0,"2017",Toronto
NELLA,4,0,"2017",Toronto
NIBBLER,4,0,"2017",Toronto
NOEL,4,0,"2017",Toronto
NOODLES,4,0,"2017",Toronto
NUGGET,4,0,"2017",Toronto
PADDY,4,0,"2017",Toronto
PANCHO,4,0,"2017",Toronto
PARIS,4,0,"2017",Toronto
PATSY,4,0,"2017",Toronto
PEPPY,4,0,"2017",Toronto
PICASSO,4,0,"2017",Toronto
PIPPEN,4,0,"2017",Toronto
PIPPI,4,0,"2017",Toronto
PISTACHIO,4,0,"2017",Toronto
POPCORN,4,0,"2017",Toronto
POUNCE,4,0,"2017",Toronto
PRETTY,4,0,"2017",Toronto
PRISCILLA,4,0,"2017",Toronto
PUFFY,4,0,"2017",Toronto
PUNKIN,4,0,"2017",Toronto
PURRCILLA,4,0,"2017",Toronto
PUSS PUSS,4,0,"2017",Toronto
PYEWACKET,4,0,"2017",Toronto
QUINN,4,0,"2017",Toronto
RAINBOW,4,0,"2017",Toronto
RAJA,4,0,"2017",Toronto
RANDY,4,0,"2017",Toronto
REBEL,4,0,"2017",Toronto
REGINA,4,0,"2017",Toronto
REILLY,4,0,"2017",Toronto
RENEE,4,0,"2017",Toronto
RIO,4,0,"2017",Toronto
RITA,4,0,"2017",Toronto
ROGUE,4,0,"2017",Toronto
RON,4,0,"2017",Toronto
RUE,4,0,"2017",Toronto
SABLE,4,0,"2017",Toronto
SAKURA,4,0,"2017",Toronto
SAMI,4,0,"2017",Toronto
SATURN,4,0,"2017",Toronto
SCAMPER,4,0,"2017",Toronto
SCARLET,4,0,"2017",Toronto
SCOOBY,4,0,"2017",Toronto
SCRATCH,4,0,"2017",Toronto
SCRUFFY,4,0,"2017",Toronto
SHELDON,4,0,"2017",Toronto
SHILO,4,0,"2017",Toronto
SID,4,0,"2017",Toronto
SISI,4,0,"2017",Toronto
SLINKY,4,0,"2017",Toronto
SMITTY,4,0,"2017",Toronto
SOFIE,4,0,"2017",Toronto
SOOKIE,4,0,"2017",Toronto
SOOTY,4,0,"2017",Toronto
SPLASH,4,0,"2017",Toronto
SPOCK,4,0,"2017",Toronto
SPRITE,4,0,"2017",Toronto
SPUD,4,0,"2017",Toronto
STEPHEN,4,0,"2017",Toronto
SUSAN,4,0,"2017",Toronto
SYLVIA,4,0,"2017",Toronto
TACO,4,0,"2017",Toronto
TARZAN,4,0,"2017",Toronto
TAYLOR,4,0,"2017",Toronto
TED,4,0,"2017",Toronto
THELMA,4,0,"2017",Toronto
THOMASINA,4,0,"2017",Toronto
TIBBY,4,0,"2017",Toronto
TIGRE,4,0,"2017",Toronto
TIGRESS,4,0,"2017",Toronto
TIKKA,4,0,"2017",Toronto
TIMOTHY,4,0,"2017",Toronto
TINK,4,0,"2017",Toronto
TIPSY,4,0,"2017",Toronto
TISHA,4,0,"2017",Toronto
TOBBY,4,0,"2017",Toronto
TOMAS,4,0,"2017",Toronto
TRAVIS,4,0,"2017",Toronto
TROOPER,4,0,"2017",Toronto
TRUFFLES,4,0,"2017",Toronto
TY,4,0,"2017",Toronto
VALENTINE,4,0,"2017",Toronto
VEGAS,4,0,"2017",Toronto
WALKER,4,0,"2017",Toronto
WELLINGTON,4,0,"2017",Toronto
WHISPER,4,0,"2017",Toronto
WILMA,4,0,"2017",Toronto
WREN,4,0,"2017",Toronto
XAVIER,4,0,"2017",Toronto
YOYO,4,0,"2017",Toronto
YUKI,4,0,"2017",Toronto
ZACH,4,0,"2017",Toronto
ZIPPER,4,0,"2017",Toronto
ZOLA,4,0,"2017",Toronto
ZSA ZSA,4,0,"2017",Toronto
ABBIE,3,0,"2017",Toronto
ACHILLES,3,0,"2017",Toronto
ADELAIDE,3,0,"2017",Toronto
ADELE,3,0,"2017",Toronto
AGGIE,3,0,"2017",Toronto
ALPHIE,3,0,"2017",Toronto
AMBROSE,3,0,"2017",Toronto
AMELIE,3,0,"2017",Toronto
ANAKIN,3,0,"2017",Toronto
ANGELO,3,0,"2017",Toronto
ANTHONY,3,0,"2017",Toronto
ARIES,3,0,"2017",Toronto
ARROW,3,0,"2017",Toronto
ASHA,3,0,"2017",Toronto
ASIA,3,0,"2017",Toronto
AURA,3,0,"2017",Toronto
AUSTIN,3,0,"2017",Toronto
BABEE,3,0,"2017",Toronto
BABOO,3,0,"2017",Toronto
BABY GIRL,3,0,"2017",Toronto
BAM,3,0,"2017",Toronto
BANJO,3,0,"2017",Toronto
BASTET,3,0,"2017",Toronto
BEAKER,3,0,"2017",Toronto
BELA,3,0,"2017",Toronto
BELL,3,0,"2017",Toronto
BELLO,3,0,"2017",Toronto
BJ,3,0,"2017",Toronto
BLANCHE,3,0,"2017",Toronto
BONKERS,3,0,"2017",Toronto
BONO,3,0,"2017",Toronto
BOOTSIE,3,0,"2017",Toronto
BRAD,3,0,"2017",Toronto
BRIDGET,3,0,"2017",Toronto
BRONX,3,0,"2017",Toronto
BUDDHA,3,0,"2017",Toronto
BUG,3,0,"2017",Toronto
BULLY,3,0,"2017",Toronto
BURGER,3,0,"2017",Toronto
BUTLER,3,0,"2017",Toronto
CALICO,3,0,"2017",Toronto
CALLIOPE,3,0,"2017",Toronto
CAROLINE,3,0,"2017",Toronto
CARSON,3,0,"2017",Toronto
0O,3,0,"2017",Toronto
CC,3,0,"2017",Toronto
CEDRIC,3,0,"2017",Toronto
CHAPMAN,3,0,"2017",Toronto
CHARMAINE,3,0,"2017",Toronto
CHAZ,3,0,"2017",Toronto
CHEETOS,3,0,"2017",Toronto
CHESTNUT,3,0,"2017",Toronto
CHEWY,3,0,"2017",Toronto
CHIBI,3,0,"2017",Toronto
CHICA,3,0,"2017",Toronto
CHILI,3,0,"2017",Toronto
CHILLI,3,0,"2017",Toronto
CHIMO,3,0,"2017",Toronto
CHIQUITA,3,0,"2017",Toronto
CHRISSY,3,0,"2017",Toronto
CHRISTOPHER,3,0,"2017",Toronto
CHRISTY,3,0,"2017",Toronto
CHUCK,3,0,"2017",Toronto
CHUCKY,3,0,"2017",Toronto
CHUTNEY,3,0,"2017",Toronto
CLAUDIUS,3,0,"2017",Toronto
CLAWS,3,0,"2017",Toronto
CLINT,3,0,"2017",Toronto
COLA,3,0,"2017",Toronto
COLBY,3,0,"2017",Toronto
COLIN,3,0,"2017",Toronto
CORIANDER,3,0,"2017",Toronto
COUGAR,3,0,"2017",Toronto
CUTEY,3,0,"2017",Toronto
CYBIL,3,0,"2017",Toronto
CYNDER,3,0,"2017",Toronto
DALE,3,0,"2017",Toronto
DANA,3,0,"2017",Toronto
DANCER,3,0,"2017",Toronto
DANIEL,3,0,"2017",Toronto
DARBY,3,0,"2017",Toronto
DICE,3,0,"2017",Toronto
DICKENS,3,0,"2017",Toronto
DIGBY,3,0,"2017",Toronto
DJANGO,3,0,"2017",Toronto
DOBBY,3,0,"2017",Toronto
DOLCE,3,0,"2017",Toronto
DORIAN,3,0,"2017",Toronto
DORY,3,0,"2017",Toronto
DOT,3,0,"2017",Toronto
DUCKIE,3,0,"2017",Toronto
DUSTIN,3,0,"2017",Toronto
DUTCHESS,3,0,"2017",Toronto
ECLIPSE,3,0,"2017",Toronto
ED,3,0,"2017",Toronto
EDITH,3,0,"2017",Toronto
EDNA,3,0,"2017",Toronto
EDWIN,3,0,"2017",Toronto
EINSTEIN,3,0,"2017",Toronto
ELA,3,0,"2017",Toronto
ELEANOR,3,0,"2017",Toronto
ELEKTRA,3,0,"2017",Toronto
ELIOT,3,0,"2017",Toronto
ELLE,3,0,"2017",Toronto
ELLEN,3,0,"2017",Toronto
ELOISE,3,0,"2017",Toronto
ELSIE,3,0,"2017",Toronto
ERIC,3,0,"2017",Toronto
ERICA,3,0,"2017",Toronto
ESME,3,0,"2017",Toronto
EVE,3,0,"2017",Toronto
EZIO,3,0,"2017",Toronto
FATSO,3,0,"2017",Toronto
FISHER,3,0,"2017",Toronto
FLOWER,3,0,"2017",Toronto
FLUFFER,3,0,"2017",Toronto
FOREST,3,0,"2017",Toronto
FORREST,3,0,"2017",Toronto
FRANCESCA,3,0,"2017",Toronto
FREDERICK,3,0,"2017",Toronto
FUZZ,3,0,"2017",Toronto
FYNN,3,0,"2017",Toronto
GABY,3,0,"2017",Toronto
GALLAGHER,3,0,"2017",Toronto
GEOFFREY,3,0,"2017",Toronto
GHOST,3,0,"2017",Toronto
GILLIAN,3,0,"2017",Toronto
GISELLE,3,0,"2017",Toronto
GLORY,3,0,"2017",Toronto
GOOGLE,3,0,"2017",Toronto
GRADY,3,0,"2017",Toronto
GRAHAM,3,0,"2017",Toronto
GRAYCIE,3,0,"2017",Toronto
GRAYSON,3,0,"2017",Toronto
GRAZIE,3,0,"2017",Toronto
GREYSON,3,0,"2017",Toronto
GRIFFIN,3,0,"2017",Toronto
GROMIT,3,0,"2017",Toronto
GUSSIE,3,0,"2017",Toronto
GUY,3,0,"2017",Toronto
HAGRID,3,0,"2017",Toronto
HAILEY,3,0,"2017",Toronto
HAMLET,3,0,"2017",Toronto
HANNA,3,0,"2017",Toronto
HARLOW,3,0,"2017",Toronto
HEMINGWAY,3,0,"2017",Toronto
HOBO,3,0,"2017",Toronto
HORTON,3,0,"2017",Toronto
HUBERT,3,0,"2017",Toronto
IAN,3,0,"2017",Toronto
IKE,3,0,"2017",Toronto
INDIA,3,0,"2017",Toronto
INDIGO,3,0,"2017",Toronto
IRIS,3,0,"2017",Toronto
ISABELLE,3,0,"2017",Toronto
IZZIE,3,0,"2017",Toronto
JACQUES,3,0,"2017",Toronto
JAGGER,3,0,"2017",Toronto
JANET,3,0,"2017",Toronto
JAVA,3,0,"2017",Toronto
JAY,3,0,"2017",Toronto
JAZZY,3,0,"2017",Toronto
JEMMA,3,0,"2017",Toronto
JEREMY,3,0,"2017",Toronto
JIGGS,3,0,"2017",Toronto
JINGLE,3,0,"2017",Toronto
JOAN,3,0,"2017",Toronto
JORDAN,3,0,"2017",Toronto
JOSH,3,0,"2017",Toronto
JYNX,3,0,"2017",Toronto
KANGA,3,0,"2017",Toronto
KC,3,0,"2017",Toronto
KENYA,3,0,"2017",Toronto
KENZIE,3,0,"2017",Toronto
KESSEL,3,0,"2017",Toronto
KIRK,3,0,"2017",Toronto
KISA,3,0,"2017",Toronto
KISSES,3,0,"2017",Toronto
KIT0,3,0,"2017",Toronto
KITKA,3,0,"2017",Toronto
KYLA,3,0,"2017",Toronto
LANCE,3,0,"2017",Toronto
LAURA,3,0,"2017",Toronto
LEE,3,0,"2017",Toronto
LEILA,3,0,"2017",Toronto
LENA,3,0,"2017",Toronto
LEVI,3,0,"2017",Toronto
LIBBY,3,0,"2017",Toronto
LIDO,3,0,"2017",Toronto
LITTLE GIRL,3,0,"2017",Toronto
LITTLE GUY,3,0,"2017",Toronto
LITTLE MAN,3,0,"2017",Toronto
LIZ,3,0,"2017",Toronto
LORENZO,3,0,"2017",Toronto
LUCIE,3,0,"2017",Toronto
LUCIFER,3,0,"2017",Toronto
LUDWIG,3,0,"2017",Toronto
LUIGI,3,0,"2017",Toronto
LUMA,3,0,"2017",Toronto
MADDY,3,0,"2017",Toronto
MAEVE,3,0,"2017",Toronto
MAIA,3,0,"2017",Toronto
MALLORY,3,0,"2017",Toronto
MANO,3,0,"2017",Toronto
MARIGOLD,3,0,"2017",Toronto
MARILYN,3,0,"2017",Toronto
MARLON,3,0,"2017",Toronto
MARLOWE,3,0,"2017",Toronto
MARSHALL,3,0,"2017",Toronto
MARTA,3,0,"2017",Toronto
MARTINI,3,0,"2017",Toronto
MARZIPAN,3,0,"2017",Toronto
MASON,3,0,"2017",Toronto
MAYBE,3,0,"2017",Toronto
MEATBALL,3,0,"2017",Toronto
MEEKA,3,0,"2017",Toronto
MELANIE,3,0,"2017",Toronto
MELLO,3,0,"2017",Toronto
MELON,3,0,"2017",Toronto
MEMPHIS,3,0,"2017",Toronto
MERCURY,3,0,"2017",Toronto
MEREDITH,3,0,"2017",Toronto
MERLOT,3,0,"2017",Toronto
MERRY,3,0,"2017",Toronto
MESHA,3,0,"2017",Toronto
MICK,3,0,"2017",Toronto
MICKI,3,0,"2017",Toronto
MIGUEL,3,0,"2017",Toronto
MILEY,3,0,"2017",Toronto
MILKY,3,0,"2017",Toronto
MINERVA,3,0,"2017",Toronto
MINU,3,0,"2017",Toronto
MINX,3,0,"2017",Toronto
MIRA,3,0,"2017",Toronto
MIRACLE,3,0,"2017",Toronto
MIRANDA,3,0,"2017",Toronto
MISHU,3,0,"2017",Toronto
MISSIE,3,0,"2017",Toronto
MITCHELL,3,0,"2017",Toronto
MITTEN,3,0,"2017",Toronto
MOCHI,3,0,"2017",Toronto
MOMMY,3,0,"2017",Toronto
MOOCH,3,0,"2017",Toronto
MOOMOO,3,0,"2017",Toronto
MORTIMER,3,0,"2017",Toronto
MOUSSE,3,0,"2017",Toronto
MOUSTACHIO,3,0,"2017",Toronto
MOWGLI,3,0,"2017",Toronto
MOXY,3,0,"2017",Toronto
MR BIG,3,0,"2017",Toronto
MURDOCH,3,0,"2017",Toronto
MURKA,3,0,"2017",Toronto
MURKO,3,0,"2017",Toronto
MYLES,3,0,"2017",Toronto
MYNX,3,0,"2017",Toronto
NAOMI,3,0,"2017",Toronto
NEAL,3,0,"2017",Toronto
NEWT,3,0,"2017",Toronto
NIBBLES,3,0,"2017",Toronto
NICHOLAS,3,0,"2017",Toronto
NICK,3,0,"2017",Toronto
NICOLE,3,0,"2017",Toronto
NIKA,3,0,"2017",Toronto
NIMBUS,3,0,"2017",Toronto
NIXIE,3,0,"2017",Toronto
NO NAME?,3,0,"2017",Toronto
NOODLE,3,0,"2017",Toronto
NOSEY,3,0,"2017",Toronto
NUTMEG,3,0,"2017",Toronto
NYLA,3,0,"2017",Toronto
OBI,3,0,"2017",Toronto
ODIN,3,0,"2017",Toronto
OPIE,3,0,"2017",Toronto
ORION,3,0,"2017",Toronto
PACO,3,0,"2017",Toronto
PADDINGTON,3,0,"2017",Toronto
PAIGE,3,0,"2017",Toronto
PAPA,3,0,"2017",Toronto
PATTY,3,0,"2017",Toronto
PEBBLE,3,0,"2017",Toronto
PEEPERS,3,0,"2017",Toronto
PERDITA,3,0,"2017",Toronto
PETULA,3,0,"2017",Toronto
PHYLLIS,3,0,"2017",Toronto
PICCOLO,3,0,"2017",Toronto
PINKY,3,0,"2017",Toronto
PIRATE,3,0,"2017",Toronto
POCKET,3,0,"2017",Toronto
PRINCETON,3,0,"2017",Toronto
PUDDING,3,0,"2017",Toronto
PUDDLES,3,0,"2017",Toronto
